codigo_renaes,emergencias_total
00035199,0.0
00035222,0.0
00035250,0.0
00035257,443.0
00035260,474.0
00035261,0.0
00035285,0.0
00035288,1482.0
00035307,0.0
00035336,0.0
00035351,0.0
00035352,0.0
00035362,0.0
00035364,0.0
00035432,0.0
00035495,0.0
00035582,0.0
00035583,0.0
00035584,0.0
00035585,1.0
00035628,0.0
00035635,0.0
00035688,0.0
00035704,0.0
00035708,0.0
00035728,12.0
00035735,292.0
00035739,2.0
00035749,0.0
00035753,0.0
00035767,0.0
00035791,0.0
00035838,0.0
00035845,0.0
00035860,0.0
00035861,0.0
00035862,0.0
00035863,0.0
00035864,0.0
00035881,0.0
00035882,0.0
00035950,0.0
00035955,2137.0
00035992,0.0
00036012,0.0
00036034,4882.0
00036087,0.0
00036180,0.0
00036240,0.0
00036257,0.0
00036302,0.0
00036317,0.0
00036351,0.0
00036405,735.0
00036423,0.0
00036495,0.0
00036519,0.0
00036586,0.0
00036591,11.0
00036592,0.0
00036594,865.0
00036660,2.0
00036675,1938.0
00036760,2656.0
00036790,396.0
00036819,0.0
00036839,0.0
00036926,0.0
00036943,23.0
00036951,0.0
00036967,0.0
00036980,87.0
00037100,7.0
00037105,0.0
00037119,0.0
00037125,0.0
00037159,0.0
00037213,0.0
00037257,0.0
00037258,0.0
00037259,0.0
00037260,0.0
00037261,0.0
00037268,0.0
00037287,0.0
00037319,0.0
00037344,0.0
00037347,0.0
00037376,2211.0
00037492,0.0
00037540,1426.0
00037570,0.0
00037579,40.0
00037588,0.0
00037606,0.0
00037670,0.0
00037766,0.0
00037768,0.0
00037769,0.0
00037774,0.0
00037919,2439.0
00038021,0.0
00038042,0.0
00038095,0.0
